Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
"9","9.2","9.2.1","NV_IND_MANF_CD","Manufacturing value added (current United States dollars) as a proportion of GDP (%)","360","Indonesia","2012","21.46","2012","","","","","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF_CD","Manufacturing value added (current United States dollars) as a proportion of GDP (%)","360","Indonesia","2013","21.03","2013","","","","","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF_CD","Manufacturing value added (current United States dollars) as a proportion of GDP (%)","360","Indonesia","2014","21.1","2014","","","","","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF_CD","Manufacturing value added (current United States dollars) as a proportion of GDP (%)","360","Indonesia","2015","21.02","2015","","","","","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF_CD","Manufacturing value added (current United States dollars) as a proportion of GDP (%)","360","Indonesia","2016","20.49","2016","","","","","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF_CD","Manufacturing value added (current United States dollars) as a proportion of GDP (%)","360","Indonesia","2017","20.1","2017","","","","","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF_CD","Manufacturing value added (current United States dollars) as a proportion of GDP (%)","360","Indonesia","2018","19.9","2018","","","","","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.2","9.2.1","NV_IND_MANF_CD","Manufacturing value added (current United States dollars) as a proportion of GDP (%)","360","Indonesia","2019","19.73","2019","","","","","UNIDO MVA 2021 Database. Available at https://stat.unido.org","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","M","","","","","","","",""
"9","9.3","9.3.1","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","360","Indonesia","2012","10.26","2012","","","","","Combination of Micro and Small Manufacturing Industry Survey, BPS - Statistics Indonesia + Annual Large and Medium Manufacturing Establishment Survey, BPS - Statistics Indonesia","","Value added in producers’ prices","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.3","9.3.1","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","360","Indonesia","2013","11.43","2013","","","","","Combination of Micro and Small Manufacturing Industry Survey, BPS - Statistics Indonesia + Annual Large and Medium Manufacturing Establishment Survey, BPS - Statistics Indonesia","","Value added in producers’ prices","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.3","9.3.1","NV_IND_SSIS","Proportion of small-scale industries in total industry value added (%)","360","Indonesia","2014","10.68","2014","","","","","Combination of Micro and Small Manufacturing Industry Survey, BPS - Statistics Indonesia + Annual Large and Medium Manufacturing Establishment Survey, BPS - Statistics Indonesia","","Value added in producers’ prices","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","C","","","","","","","",""
"9","9.3","9.3.2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","360","Indonesia","2015","34.31","2015","","","","","World Bank Enterprise Surveys 2020","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","ISIC4_C","G","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2012","451.12","2012","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","TOTAL","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2012","113.012","2012","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","ISIC4_C10T32X19","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2013","73.284","2013","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","ISIC4_C10T32X19","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2013","416.859","2013","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","TOTAL","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2014","452.264","2014","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","TOTAL","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2014","83.754","2014","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","ISIC4_C10T32X19","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2015","93.838","2015","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","ISIC4_C10T32X19","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2015","453.867","2015","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","TOTAL","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2016","454.35","2016","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","TOTAL","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2016","80.658","2016","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","ISIC4_C10T32X19","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2017","95.511","2017","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","ISIC4_C10T32X19","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2017","492.711","2017","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","TOTAL","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2018","542.876","2018","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","TOTAL","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2","Carbon dioxide emissions from fuel combustion (millions of tonnes)","360","Indonesia","2018","111.427","2018","","","","","IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","TONNES_M","","","","","ISIC4_C10T32X19","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2MVA","Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars)","360","Indonesia","2012","0.711","2012","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org. IEA (2020), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","KG_PER_CON_USD","","","","","ISIC4_C","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2MVA","Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars)","360","Indonesia","2013","0.444","2013","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org. IEA (2020), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","KG_PER_CON_USD","","","","","ISIC4_C","E","","","","","","","",""
"9","9.4","9.4.1","EN_ATM_CO2MVA","Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars)","360","Indonesia","2014","0.484","2014","","","","2015","UNIDO MVA 2021 Database. Available at https://stat.unido.org. IEA (2020), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics","","","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","KG_PER_CON_USD","","","","","ISIC4_C","E","","","","","","","",""
