,UniqueID,Goal,Target,Indicator,SeriesCode,SeriesDescription,Source,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,
1018,SG_DSR_SILN                         ,13.0,13.1,13.1.3,SG_DSR_SILN,Number of local governments that adopt and implement local DRR strategies in line with national strategies (number),Sendai Framework Monitoring System as provided by designated national focal points (2021),0.0,0.0,0.0,15.0,100.0,5.0,91.0,166.0,257.0,,
1019,SG_DSR_SILS                         ,1.0,1.5,1.5.4,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),Sendai Framework Monitoring System as provided by designated national focal points (2021),,,,0.04412,0.29412,0.01471,0.26765,0.48824,0.75588,,
1020,SG_DSR_SILS                         ,11.0,11.b,11.b.2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),Sendai Framework Monitoring System as provided by designated national focal points (2021),,,,0.04412,0.29412,0.01471,0.26765,0.48824,0.75588,,
1021,SG_DSR_SILS                         ,13.0,13.1,13.1.3,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),Sendai Framework Monitoring System as provided by designated national focal points (2021),,,,0.04412,0.29412,0.01471,0.26765,0.48824,0.75588,,
1022,SG_GEN_EQPWN                         ,5.0,5.c,5.c.1,SG_GEN_EQPWN,Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%),"Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation",,,,,,,2.0,,,,
1023,SG_GEN_LOCGELS FEMALE                        ,5.0,5.5,5.5.1,SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),Compiled by ECLAC Division for Gender Affairs and UN Women,,,,,,,10.58571,11.44079,,,
1024,SG_GEN_PARL FEMALE                        ,5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),"Inter-Parliamentary Union (IPU), Parline Database",,,,,,,,,,19.38,
1025,SG_GEN_PARL FEMALE                        ,5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",13.29,13.29,13.29,13.29,13.92,12.66,12.66,18.99,,,
1026,SG_GEN_PARL FEMALE                        ,5.0,5.5,5.5.1,SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,,,,,,,,18.99,,
1027,SG_GEN_PARLN FEMALE                        ,5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),"Inter-Parliamentary Union (IPU), Parline Database",,,,,,,,,,31.0,
1028,SG_GEN_PARLN FEMALE                        ,5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",21.0,21.0,21.0,21.0,22.0,20.0,20.0,30.0,,,
1029,SG_GEN_PARLN FEMALE                        ,5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,,,,,,,,30.0,,
1030,SG_GEN_PARLNT BOTHSEX                        ,5.0,5.5,5.5.1,SG_GEN_PARLNT,Current number of seats in national parliaments (number),"Inter-Parliamentary Union (IPU), Parline Database",,,,,,,,,,160.0,
1031,SG_GOV_LOGV                         ,1.0,1.5,1.5.4,SG_GOV_LOGV,Number of local governments (number),Sendai Framework Monitoring System as provided by designated national focal points (2021),0.0,0.0,0.0,340.0,340.0,340.0,340.0,340.0,340.0,,
1032,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV,Number of local governments (number),Sendai Framework Monitoring System as provided by designated national focal points (2021),0.0,0.0,0.0,340.0,340.0,340.0,340.0,340.0,340.0,,
1033,SG_GOV_LOGV                         ,13.0,13.1,13.1.3,SG_GOV_LOGV,Number of local governments (number),Sendai Framework Monitoring System as provided by designated national focal points (2021),0.0,0.0,0.0,340.0,340.0,340.0,340.0,340.0,340.0,,
1034,SG_HAZ_CMRBASEL                         ,12.0,12.4,12.4.1,SG_HAZ_CMRBASEL,"Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals",Environment Live,,,,100.0,,,,,60.0,,
1035,SG_HAZ_CMRMNTRL BOTHSEX        _T ALLAREA  ANNUAL ALP A isco08   ALLAGE _T  TOTAL  _T  ,12.0,12.4,12.4.1,SG_HAZ_CMRMNTRL,"Parties meeting their commitments and obligations in transmitting information as required by Montreal Protocol on hazardous waste, and other chemicals",World Environment Situation Room,,,,100.0,,,,,100.0,,
1036,SG_HAZ_CMRROTDAM                         ,12.0,12.4,12.4.1,SG_HAZ_CMRROTDAM,"Parties meeting their commitments and obligations in transmitting information as required by Rotterdam Convention on hazardous waste, and other chemicals",Environment Live,,,,37.25,,,,,39.66,,
1037,SG_HAZ_CMRSTHOLM                         ,12.0,12.4,12.4.1,SG_HAZ_CMRSTHOLM,"Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals",Environment Live,,,,66.67,,,,,87.5,,
1038,SG_INF_ACCSS                         ,16.0,16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article19,,,,,,,,,,2008.0,
1039,SG_INT_MBRDEV                         ECOSOC,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Report of the Economic and Social Council for 2015 (A/70/3),,,,1.85185,,,,,,,
1040,SG_INT_MBRDEV                         ECOSOC,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Report of the Economic and Social Council on its 2016 Session (A/71/3),,,,,1.85185,,,,,,
1041,SG_INT_MBRDEV                         ECOSOC,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Report of the Economic and Social Council for 2015 (A/70/3),,,,1.85185,,,,,,,
1042,SG_INT_MBRDEV                         ECOSOC,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Report of the Economic and Social Council on its 2016 Session (A/71/3),,,,,1.85185,,,,,,
1043,SG_INT_MBRDEV                         IABD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2015,,,,2.08333,,,,,,,
1044,SG_INT_MBRDEV                         IABD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2016,,,,,2.08333,,,,,,
1045,SG_INT_MBRDEV                         IABD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2017,,,,,,2.08333,,,,,
1046,SG_INT_MBRDEV                         IABD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2018,,,,,,,2.08333,,,,
1047,SG_INT_MBRDEV                         IABD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2019,,,,,,,,2.08333,,,
1048,SG_INT_MBRDEV                         IABD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2015,,,,2.08333,,,,,,,
1049,SG_INT_MBRDEV                         IABD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2016,,,,,2.08333,,,,,,
1050,SG_INT_MBRDEV                         IABD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2017,,,,,,2.08333,,,,,
1051,SG_INT_MBRDEV                         IABD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2018,,,,,,,2.08333,,,,
1052,SG_INT_MBRDEV                         IABD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",Inter-American Development Bank Annual Report 2019,,,,,,,,2.08333,,,
1053,SG_INT_MBRDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IBRD Financial Statements June 2019 ,,,,,,,,0.5291,,,
1054,SG_INT_MBRDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IBRD Financial Statements June 2020,,,,,,,,,0.5291,,
1055,SG_INT_MBRDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2015",,,,0.53191,,,,,,,
1056,SG_INT_MBRDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016",,,,,0.53191,,,,,,
1057,SG_INT_MBRDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017",,,,,,0.5291,,,,,
1058,SG_INT_MBRDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2018",,,,,,,0.5291,,,,
1059,SG_INT_MBRDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IBRD Financial Statements June 2019 ,,,,,,,,0.5291,,,
1060,SG_INT_MBRDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IBRD Financial Statements June 2020,,,,,,,,,0.5291,,
1061,SG_INT_MBRDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2015",,,,0.53191,,,,,,,
1062,SG_INT_MBRDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016",,,,,0.53191,,,,,,
1063,SG_INT_MBRDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017",,,,,,0.5291,,,,,
1064,SG_INT_MBRDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2018",,,,,,,0.5291,,,,
1065,SG_INT_MBRDEV                         IFC,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2015 Annual Report Volume 2,,,,0.54348,,,,,,,
1066,SG_INT_MBRDEV                         IFC,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2016 Annual Report Volume 2,,,,,0.54348,,,,,,
1067,SG_INT_MBRDEV                         IFC,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2017 Annual Report Volume 2,,,,,,0.54348,,,,,
1068,SG_INT_MBRDEV                         IFC,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2018 Annual Report Volume 2,,,,,,,0.54348,,,,
1069,SG_INT_MBRDEV                         IFC,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2019 Annual Report Volume 2,,,,,,,,0.5435,,,
1070,SG_INT_MBRDEV                         IFC,10.0,10.6,10.6.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2020 Annual Report Volume 2,,,,,,,,,0.54348,,
1071,SG_INT_MBRDEV                         IFC,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2015 Annual Report Volume 2,,,,0.54348,,,,,,,
1072,SG_INT_MBRDEV                         IFC,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2016 Annual Report Volume 2,,,,,0.54348,,,,,,
1073,SG_INT_MBRDEV                         IFC,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2017 Annual Report Volume 2,,,,,,0.54348,,,,,
1074,SG_INT_MBRDEV                         IFC,16.0,16.8,16.8.1,SG_INT_MBRDEV,"Proportion of members of developing countries in international organizations, by organization (%)",IFC 2018 Annual Report Volume 2,,,,,,,0.54348,,,,
