,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
1886,7.0,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),360.0,Indonesia,2017.0,34.594,2017,,,,,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,W_PER_CAPITA,,,,,,E,,,,,,,,
1887,7.0,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),360.0,Indonesia,2018.0,35.435,2018,,,,,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,W_PER_CAPITA,,,,,,E,,,,,,,,
1888,7.0,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),360.0,Indonesia,2019.0,36.437,2019,,,,,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,W_PER_CAPITA,,,,,,E,,,,,,,,
1889,8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),360.0,Indonesia,2012.0,4.61,2012,,,,,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
1890,8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),360.0,Indonesia,2013.0,4.15,2013,,,,,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
1891,8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),360.0,Indonesia,2014.0,3.64,2014,,,,,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
1892,8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),360.0,Indonesia,2015.0,3.56,2015,,,,,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
1893,8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),360.0,Indonesia,2016.0,3.76,2016,,,,,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
1894,8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),360.0,Indonesia,2017.0,3.84,2017,,,,,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
1895,8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),360.0,Indonesia,2018.0,3.98,2018,,,,,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
1896,8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),360.0,Indonesia,2019.0,3.88,2019,,,,,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
1919,8.0,8.2,8.2.1,SL_EMP_PCAP,Annual growth rate of real GDP per employed person (%),360.0,Indonesia,2012.0,2.8,2012,,,,,"ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,"Based on GDP per person engaged, constant 2010 US dollar",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,M,,,,,,,,
1920,8.0,8.2,8.2.1,SL_EMP_PCAP,Annual growth rate of real GDP per employed person (%),360.0,Indonesia,2013.0,4.7,2013,,,,,"ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,"Based on GDP per person engaged, constant 2010 US dollar",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,M,,,,,,,,
1921,8.0,8.2,8.2.1,SL_EMP_PCAP,Annual growth rate of real GDP per employed person (%),360.0,Indonesia,2014.0,3.3,2014,,,,,"ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,"Based on GDP per person engaged, constant 2010 US dollar",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,M,,,,,,,,
1922,8.0,8.2,8.2.1,SL_EMP_PCAP,Annual growth rate of real GDP per employed person (%),360.0,Indonesia,2015.0,4.1,2015,,,,,"ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,"Based on GDP per person engaged, constant 2010 US dollar",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,M,,,,,,,,
1923,8.0,8.2,8.2.1,SL_EMP_PCAP,Annual growth rate of real GDP per employed person (%),360.0,Indonesia,2016.0,3.7,2016,,,,,"ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,"Based on GDP per person engaged, constant 2010 US dollar",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,M,,,,,,,,
1924,8.0,8.2,8.2.1,SL_EMP_PCAP,Annual growth rate of real GDP per employed person (%),360.0,Indonesia,2017.0,2.0,2017,,,,,"ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,"Based on GDP per person engaged, constant 2010 US dollar",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,M,,,,,,,,
1925,8.0,8.2,8.2.1,SL_EMP_PCAP,Annual growth rate of real GDP per employed person (%),360.0,Indonesia,2018.0,3.1,2018,,,,,"ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,"Based on GDP per person engaged, constant 2010 US dollar",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,M,,,,,,,,
1926,8.0,8.2,8.2.1,SL_EMP_PCAP,Annual growth rate of real GDP per employed person (%),360.0,Indonesia,2019.0,1.7,2019,,,,,"ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,"Based on GDP per person engaged, constant 2010 US dollar",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,M,,,,,,,,
1927,8.0,8.3,8.3.1,SL_ISV_IFEM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",360.0,Indonesia,2016.0,84.3,2016,,,,,LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,TOTAL,C,,,,,,,,
1938,8.0,8.3,8.3.1,SL_ISV_IFEM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",360.0,Indonesia,2017.0,84.2,2017,,,,,LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,TOTAL,C,,,,,,,,
1953,8.0,8.3,8.3.1,SL_ISV_IFEM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",360.0,Indonesia,2018.0,82.4,2018,,,,,LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,TOTAL,C,,,,,,,,
1962,8.0,8.3,8.3.1,SL_ISV_IFEM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",360.0,Indonesia,2019.0,80.4,2019,,,,,LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,TOTAL,C,,,,,,,,
2443,8.0,8.8,8.8.2,SL_LBR_NTLCPL,Level of national compliance with labour rights (freedom of association and collective bargaining) based on International Labour Organization (ILO) textual sources and national legislation,360.0,Indonesia,2015.0,4.15,2015,,,,,ILO calculations based on information from ILO textual sources.,,"Ratifier of ILO Convention nos. 87 and 98. SDG indicator 8.8.2 seeks to measure the level of national compliance with fundamental labour rights (freedom of association and collective bargaining). It is based on six International Labour Organization (ILO) supervisory body textual sources and also on national legislation. National law is not enacted for the purpose of generating a statistical indicator of compliance with fundamental rights, nor were any of the ILO textual sources created for this purpose. Indicator 8.8.2 is compiled from these sources and its use does not constitute a waiver of the respective ILO Constituents’ divergent points of view on the sources’ conclusions. SDG indicator 8.8.2 is not intended as a tool to compare compliance among ILO member States. It should specifically be noted that reporting obligations of an ILO member State to the ILO’s supervisory system and thus ILO textual sources are different for ratifying and non-ratifying ILO member States.",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,SCORE,,,,,,G,,,,,,,,
2444,8.0,8.8,8.8.2,SL_LBR_NTLCPL,Level of national compliance with labour rights (freedom of association and collective bargaining) based on International Labour Organization (ILO) textual sources and national legislation,360.0,Indonesia,2016.0,2.67,2016,,,,,ILO calculations based on information from ILO textual sources.,,"Ratifier of ILO Convention nos. 87 and 98. SDG indicator 8.8.2 seeks to measure the level of national compliance with fundamental labour rights (freedom of association and collective bargaining). It is based on six International Labour Organization (ILO) supervisory body textual sources and also on national legislation. National law is not enacted for the purpose of generating a statistical indicator of compliance with fundamental rights, nor were any of the ILO textual sources created for this purpose. Indicator 8.8.2 is compiled from these sources and its use does not constitute a waiver of the respective ILO Constituents’ divergent points of view on the sources’ conclusions. SDG indicator 8.8.2 is not intended as a tool to compare compliance among ILO member States. It should specifically be noted that reporting obligations of an ILO member State to the ILO’s supervisory system and thus ILO textual sources are different for ratifying and non-ratifying ILO member States.",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,SCORE,,,,,,G,,,,,,,,
2445,8.0,8.8,8.8.2,SL_LBR_NTLCPL,Level of national compliance with labour rights (freedom of association and collective bargaining) based on International Labour Organization (ILO) textual sources and national legislation,360.0,Indonesia,2017.0,2.68,2017,,,,,ILO calculations based on information from ILO textual sources.,,"Ratifier of ILO Convention nos. 87 and 98. SDG indicator 8.8.2 seeks to measure the level of national compliance with fundamental labour rights (freedom of association and collective bargaining). It is based on six International Labour Organization (ILO) supervisory body textual sources and also on national legislation. National law is not enacted for the purpose of generating a statistical indicator of compliance with fundamental rights, nor were any of the ILO textual sources created for this purpose. Indicator 8.8.2 is compiled from these sources and its use does not constitute a waiver of the respective ILO Constituents’ divergent points of view on the sources’ conclusions. SDG indicator 8.8.2 is not intended as a tool to compare compliance among ILO member States. It should specifically be noted that reporting obligations of an ILO member State to the ILO’s supervisory system and thus ILO textual sources are different for ratifying and non-ratifying ILO member States.",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,SCORE,,,,,,G,,,,,,,,
2446,8.0,8.8,8.8.2,SL_LBR_NTLCPL,Level of national compliance with labour rights (freedom of association and collective bargaining) based on International Labour Organization (ILO) textual sources and national legislation,360.0,Indonesia,2018.0,2.68,2018,,,,,ILO calculations based on information from ILO textual sources.,,"Ratifier of ILO Convention nos. 87 and 98. SDG indicator 8.8.2 seeks to measure the level of national compliance with fundamental labour rights (freedom of association and collective bargaining). It is based on six International Labour Organization (ILO) supervisory body textual sources and also on national legislation. National law is not enacted for the purpose of generating a statistical indicator of compliance with fundamental rights, nor were any of the ILO textual sources created for this purpose. Indicator 8.8.2 is compiled from these sources and its use does not constitute a waiver of the respective ILO Constituents’ divergent points of view on the sources’ conclusions. SDG indicator 8.8.2 is not intended as a tool to compare compliance among ILO member States. It should specifically be noted that reporting obligations of an ILO member State to the ILO’s supervisory system and thus ILO textual sources are different for ratifying and non-ratifying ILO member States.",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,SCORE,,,,,,G,,,,,,,,
2447,8.0,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),360.0,Indonesia,2012.0,4.0,2012,,,,,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",,Estimated value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
2448,8.0,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),360.0,Indonesia,2013.0,4.0,2013,,,,,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",,Estimated value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
2449,8.0,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),360.0,Indonesia,2014.0,4.1,2014,,,,,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",,Estimated value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
2450,8.0,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),360.0,Indonesia,2015.0,4.3,2015,,,,,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",,Estimated value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
2451,8.0,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),360.0,Indonesia,2016.0,4.1,2016,,,,,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",,Estimated value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
2452,8.0,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),360.0,Indonesia,2017.0,4.1,2017,,,,,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",,Estimated value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
2469,8.0,8.b,8.b.1,SL_CPA_YEMP,"Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy",360.0,Indonesia,2019.0,2.0,2019,,,,, ILO estimates based on information collected directly from national governments. ,,"Legend: 0 - The country has not developed any national strategy for youth employment or taken steps to develop or adopt one.; 1 - The country is in the process of developing a national strategy for youth employment.; 2 - The country has developed and adopted a national strategy for youth employment; 3 - The country has operationalized a national strategy for youth employment.
",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,SCORE,,,,,,G,,,,,,,,
2470,8.0,8.b,8.b.1,SL_CPA_YEMP,"Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy",360.0,Indonesia,2020.0,2.0,2020,,,,, ILO estimates based on information collected directly from national governments. ,,"Legend: 0 - The country has not developed any national strategy for youth employment or taken steps to develop or adopt one.; 1 - The country is in the process of developing a national strategy for youth employment.; 2 - The country has developed and adopted a national strategy for youth employment; 3 - The country has operationalized a national strategy for youth employment.
",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,SCORE,,,,,,G,,,,,,,,
2487,9.0,9.1,9.1.2,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",360.0,Indonesia,2012.0,10713294.0,2012,,,,,"Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).",,,,,,,,,,SEA,,,,,,,,,,,,,G,,,,,,,,,,,,TEU,,,,,,E,,,,,,,,
2488,9.0,9.1,9.1.2,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",360.0,Indonesia,2013.0,11718228.0,2013,,,,,"Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).",,,,,,,,,,SEA,,,,,,,,,,,,,G,,,,,,,,,,,,TEU,,,,,,E,,,,,,,,
2489,9.0,9.1,9.1.2,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",360.0,Indonesia,2014.0,11636900.0,2014,,,,,"Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).",,,,,,,,,,SEA,,,,,,,,,,,,,G,,,,,,,,,,,,TEU,,,,,,E,,,,,,,,
2490,9.0,9.1,9.1.2,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",360.0,Indonesia,2015.0,12031700.0,2015,,,,,"Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).",,,,,,,,,,SEA,,,,,,,,,,,,,G,,,,,,,,,,,,TEU,,,,,,E,,,,,,,,
2491,9.0,9.1,9.1.2,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",360.0,Indonesia,2016.0,12431700.0,2016,,,,,"Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).",,,,,,,,,,SEA,,,,,,,,,,,,,G,,,,,,,,,,,,TEU,,,,,,E,,,,,,,,
2492,9.0,9.1,9.1.2,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",360.0,Indonesia,2017.0,12829600.0,2017,,,,,"Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).",,,,,,,,,,SEA,,,,,,,,,,,,,G,,,,,,,,,,,,TEU,,,,,,E,,,,,,,,
2493,9.0,9.1,9.1.2,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",360.0,Indonesia,2018.0,14060600.0,2018,,,,,"Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).",,,,,,,,,,SEA,,,,,,,,,,,,,G,,,,,,,,,,,,TEU,,,,,,E,,,,,,,,
2494,9.0,9.1,9.1.2,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",360.0,Indonesia,2019.0,14763630.0,2019,,,,,"Source: UNCTAD Review of Maritime Transport, 2020 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).",,,,,,,,,,SEA,,,,,,,,,,,,,G,,,,,,,,,,,,TEU,,,,,,E,,,,,,,,
2534,9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),360.0,Indonesia,2012.0,451.12,2012,,,,,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,TONNES_M,,,,,TOTAL,E,,,,,,,,
2535,9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),360.0,Indonesia,2013.0,416.85900000000004,2013,,,,,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,TONNES_M,,,,,TOTAL,E,,,,,,,,
2538,9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),360.0,Indonesia,2014.0,452.264,2014,,,,,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,TONNES_M,,,,,TOTAL,E,,,,,,,,
2539,9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),360.0,Indonesia,2015.0,453.86699999999996,2015,,,,,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,TONNES_M,,,,,TOTAL,E,,,,,,,,
2542,9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),360.0,Indonesia,2016.0,454.35,2016,,,,,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,TONNES_M,,,,,TOTAL,E,,,,,,,,
2543,9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),360.0,Indonesia,2017.0,492.711,2017,,,,,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,TONNES_M,,,,,TOTAL,E,,,,,,,,
2546,9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),360.0,Indonesia,2018.0,542.876,2018,,,,,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,TONNES_M,,,,,TOTAL,E,,,,,,,,
2554,9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP (kilogrammes of CO2 per constant 2017 United States dollars),360.0,Indonesia,2012.0,0.19997,2012,,,,2017.0,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,KG_PER_CON_USD,,,,,,E,,,,,,,,
2555,9.0,9.4,9.4.1,EN_ATM_CO2GDP,Carbon dioxide emissions per unit of GDP (kilogrammes of CO2 per constant 2017 United States dollars),360.0,Indonesia,2013.0,0.17505,2013,,,,2017.0,"IEA (2020), CO2 Emissions from fuel combustion. https://www.iea.org/statistics",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,KG_PER_CON_USD,,,,,,E,,,,,,,,
