,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
3425,11.0,11.5,11.5.2,VC_DSR_EFDN,Number of destroyed or damaged educational facilities attributed to disasters (number),320.0,Guatemala,2016.0,11.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3426,11.0,11.5,11.5.2,VC_DSR_EFDN,Number of destroyed or damaged educational facilities attributed to disasters (number),320.0,Guatemala,2020.0,429.0,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3427,11.0,11.5,11.5.2,VC_DSR_CDYN,Number of other destroyed or damaged critical infrastructure units and facilities attributed to disasters (number),320.0,Guatemala,2015.0,110.0,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3428,11.0,11.5,11.5.2,VC_DSR_CDYN,Number of other destroyed or damaged critical infrastructure units and facilities attributed to disasters (number),320.0,Guatemala,2016.0,67.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3429,11.0,11.5,11.5.2,VC_DSR_BSDN,Number of disruptions to basic services attributed to disasters (number),320.0,Guatemala,2014.0,1.0,2014,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3430,11.0,11.5,11.5.2,VC_DSR_BSDN,Number of disruptions to basic services attributed to disasters (number),320.0,Guatemala,2015.0,2043.0,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3431,11.0,11.5,11.5.2,VC_DSR_BSDN,Number of disruptions to basic services attributed to disasters (number),320.0,Guatemala,2016.0,2824.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3432,11.0,11.5,11.5.2,VC_DSR_BSDN,Number of disruptions to basic services attributed to disasters (number),320.0,Guatemala,2017.0,43.0,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3433,11.0,11.5,11.5.2,VC_DSR_BSDN,Number of disruptions to basic services attributed to disasters (number),320.0,Guatemala,2018.0,242.0,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3434,11.0,11.5,11.5.2,VC_DSR_BSDN,Number of disruptions to basic services attributed to disasters (number),320.0,Guatemala,2019.0,9.0,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3435,11.0,11.5,11.5.2,VC_DSR_BSDN,Number of disruptions to basic services attributed to disasters (number),320.0,Guatemala,2020.0,13.0,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3436,11.0,11.5,11.5.2,VC_DSR_ESDN,Number of disruptions to educational services attributed to disasters (number),320.0,Guatemala,2014.0,1.0,2014,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3437,11.0,11.5,11.5.2,VC_DSR_ESDN,Number of disruptions to educational services attributed to disasters (number),320.0,Guatemala,2016.0,22.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3438,11.0,11.5,11.5.2,VC_DSR_ESDN,Number of disruptions to educational services attributed to disasters (number),320.0,Guatemala,2017.0,6.0,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3439,11.0,11.5,11.5.2,VC_DSR_ESDN,Number of disruptions to educational services attributed to disasters (number),320.0,Guatemala,2018.0,242.0,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3440,11.0,11.5,11.5.2,VC_DSR_HSDN,Number of disruptions to health services attributed to disasters (number),320.0,Guatemala,2016.0,1.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3441,11.0,11.5,11.5.2,VC_DSR_HSDN,Number of disruptions to health services attributed to disasters (number),320.0,Guatemala,2017.0,33.0,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3442,11.0,11.5,11.5.2,VC_DSR_HSDN,Number of disruptions to health services attributed to disasters (number),320.0,Guatemala,2019.0,9.0,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3443,11.0,11.5,11.5.2,VC_DSR_OBDN,Number of disruptions to other basic services attributed to disasters (number),320.0,Guatemala,2015.0,2043.0,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3444,11.0,11.5,11.5.2,VC_DSR_OBDN,Number of disruptions to other basic services attributed to disasters (number),320.0,Guatemala,2016.0,2801.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3445,11.0,11.5,11.5.2,VC_DSR_OBDN,Number of disruptions to other basic services attributed to disasters (number),320.0,Guatemala,2017.0,4.0,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3446,11.0,11.5,11.5.2,VC_DSR_OBDN,Number of disruptions to other basic services attributed to disasters (number),320.0,Guatemala,2020.0,13.0,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3447,11.0,11.5,11.5.2,VC_DSR_DDPA,Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars),320.0,Guatemala,2020.0,777084259.54098,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
3448,11.0,11.6,11.6.2,EN_ATM_PM25,"Annual mean levels of fine particulate matter (population-weighted), by location (micrograms per cubic meter)",320.0,Guatemala,2012.0,32.46947,2012,,,,,WHO,,,,,,,,,,,,,,,,,,,,ALLAREA,,,G,,,,,,,,,,,,mgr/m^3,,,,,,E,,,,,,,,
3453,11.0,11.6,11.6.2,EN_ATM_PM25,"Annual mean levels of fine particulate matter (population-weighted), by location (micrograms per cubic meter)",320.0,Guatemala,2013.0,33.807590000000005,2013,,,,,WHO,,,,,,,,,,,,,,,,,,,,ALLAREA,,,G,,,,,,,,,,,,mgr/m^3,,,,,,E,,,,,,,,
3454,11.0,11.6,11.6.2,EN_ATM_PM25,"Annual mean levels of fine particulate matter (population-weighted), by location (micrograms per cubic meter)",320.0,Guatemala,2014.0,31.23998,2014,,,,,WHO,,,,,,,,,,,,,,,,,,,,ALLAREA,,,G,,,,,,,,,,,,mgr/m^3,,,,,,E,,,,,,,,
3459,11.0,11.6,11.6.2,EN_ATM_PM25,"Annual mean levels of fine particulate matter (population-weighted), by location (micrograms per cubic meter)",320.0,Guatemala,2015.0,30.776290000000003,2015,,,,,WHO,,,,,,,,,,,,,,,,,,,,ALLAREA,,,G,,,,,,,,,,,,mgr/m^3,,,,,,E,,,,,,,,
3460,11.0,11.6,11.6.2,EN_ATM_PM25,"Annual mean levels of fine particulate matter (population-weighted), by location (micrograms per cubic meter)",320.0,Guatemala,2016.0,30.467809999999997,2016,,,,,WHO,,,,,,,,,,,,,,,,,,,,ALLAREA,,,G,,,,,,,,,,,,mgr/m^3,,,,,,E,,,,,,,,
